customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01911,Jeffrey Camacho,Abu Dhabi,2/27/2025,Web,Premium
CUST_01912,Sharon Sheppard,Abu Dhabi,5/13/2025,Referral,Regular
CUST_01913,Gavin Hall,Dubai,7/21/2025,App,Premium
CUST_01914,Devin Cunningham,Sharjah,6/8/2025,Referral,Regular
CUST_01915,Monica Sanchez,Dubai,4/2/2025,App,VIP
CUST_01916,Julie Sanchez,Ajman,8/14/2025,App,Premium
CUST_01917,Hannah Velazquez,Sharjah,3/17/2025,Call Center,Regular
CUST_01918,Scott Hale,Dubai,3/23/2025,App,Regular
CUST_01919,Kelly Williams,Abu Dhabi,3/14/2025,App,VIP
CUST_01920,Mary King,Abu Dhabi,5/5/2025,App,Regular
CUST_01921,Victoria Perez,Ajman,10/3/2025,App,Regular
CUST_01922,John Nelson,Dubai,1/7/2025,Referral,Regular
CUST_01923,Elizabeth Hurley,Abu Dhabi,7/23/2025,Referral,Regular
CUST_01924,Tanya Sanchez,Abu Dhabi,12/23/2025,Call Center,Regular
CUST_01925,Emily Blanchard,Abu Dhabi,4/8/2025,Call Center,Regular
CUST_01926,Nicole Cruz,Dubai,11/14/2025,Web,Regular
CUST_01927,Brenda Henderson,Dubai,11/19/2025,Web,Regular
CUST_01928,Caroline Kelly,Abu Dhabi,10/9/2025,App,Regular
CUST_01929,Anthony Brown,Dubai,12/21/2025,App,Regular
CUST_01930,Suzanne Sawyer,Dubai,10/23/2025,Referral,Premium
CUST_01931,Cheryl Nguyen,Dubai,11/3/2025,App,Regular
CUST_01932,Laura Gomez,Sharjah,3/9/2025,Web,Regular
CUST_01933,Ronnie Powell,Sharjah,6/20/2025,App,Regular
CUST_01934,Jocelyn Cain,Dubai,3/26/2025,Referral,Regular
CUST_01935,Jessica Monroe,Dubai,2/13/2025,Web,VIP
CUST_01936,Sandra Watts,Dubai,3/26/2025,App,Regular
CUST_01937,Robert Clements,Abu Dhabi,10/31/2025,Call Center,Regular
CUST_01938,Marie Hill,Abu Dhabi,2/12/2025,Web,Premium
CUST_01939,Nathan Woods,Dubai,4/2/2025,Web,Premium
CUST_01940,Thomas Wolfe,Abu Dhabi,6/1/2025,Referral,Regular
CUST_01941,Thomas Duffy,Sharjah,2/20/2025,Call Center,Regular
CUST_01942,Elizabeth Henry,Dubai,12/4/2025,Referral,Regular
CUST_01943,Lisa Massey,Dubai,1/20/2025,Referral,VIP
CUST_01944,Bobby Flores,Sharjah,9/17/2025,Call Center,Regular
CUST_01945,Sean Allen,Sharjah,3/21/2025,App,Regular
CUST_01946,Robert Green,Dubai,11/2/2025,Web,Premium
CUST_01947,Scott Myers,Ras Al Khaimah,5/27/2025,Web,Regular
CUST_01948,Terri Rodriguez,Ras Al Khaimah,7/25/2025,Call Center,Regular
CUST_01949,Amber Rivera,Ras Al Khaimah,1/6/2025,Referral,Regular
CUST_01950,Lori Reeves,Sharjah,7/23/2025,Call Center,Regular
CUST_01951,Kimberly Johnston,Ras Al Khaimah,7/19/2025,App,VIP
CUST_01952,Catherine Peters,Dubai,1/2/2026,Referral,Regular
CUST_01953,Samuel Strickland,Dubai,10/7/2025,Referral,Regular
CUST_01954,Ruth Garcia,Sharjah,4/28/2025,Referral,Regular
CUST_01955,Linda Ayala,Sharjah,2/5/2025,App,Regular
CUST_01956,Christopher Johnson MD,Ajman,1/25/2025,Referral,Regular
CUST_01957,Elizabeth Calhoun,Dubai,6/25/2025,Call Center,Regular
CUST_01958,Lauren Porter,Sharjah,1/12/2025,App,Regular
CUST_01959,Frank Leach,Dubai,9/27/2025,Referral,Regular
CUST_01960,Jennifer Brooks,Sharjah,8/13/2025,Call Center,Regular
CUST_01961,Stacey Graves,Sharjah,2/17/2025,Call Center,Premium
CUST_01962,Christopher Fletcher,Dubai,4/26/2025,Call Center,Regular
CUST_01963,Tabitha Moore,Abu Dhabi,1/8/2025,Web,Regular
CUST_01964,Joanna Hooper,Ras Al Khaimah,2/11/2025,Referral,Regular
CUST_01965,Kevin Gardner,Dubai,4/22/2025,Referral,Regular
CUST_01966,Joshua White,Dubai,3/20/2025,Web,Regular
CUST_01967,Arthur Perez,Dubai,12/1/2025,Web,Regular
CUST_01968,Eric Christian,Abu Dhabi,9/9/2025,Call Center,Regular
CUST_01969,Jennifer Kline,Sharjah,1/14/2025,Call Center,Regular
CUST_01970,Michele Wood,Ajman,1/2/2026,Referral,Regular
CUST_01971,Felicia Gomez,Ajman,12/8/2025,Call Center,Regular
CUST_01972,Jody Hall,Ras Al Khaimah,8/16/2025,App,Regular
CUST_01973,Tina Hernandez,Abu Dhabi,7/2/2025,App,Premium
CUST_01974,Cassandra Livingston,Dubai,8/14/2025,Referral,Regular
CUST_01975,Aaron Estrada,Dubai,6/17/2025,Web,Regular
CUST_01976,Debra Wiggins,Ajman,12/22/2025,Web,VIP
CUST_01977,Mr. Danny West MD,Abu Dhabi,11/26/2025,Web,Regular
CUST_01978,John White,Dubai,12/2/2025,App,Regular
CUST_01979,Kevin Lopez,Abu Dhabi,12/22/2025,Call Center,Premium
CUST_01980,Anthony Norton,Dubai,5/6/2025,Web,VIP
CUST_01981,Lynn Ramsey,Sharjah,7/17/2025,Web,VIP
CUST_01982,Victoria Evans MD,Sharjah,2/20/2025,Referral,Premium
CUST_01983,Roger Perez,Abu Dhabi,3/13/2025,App,Regular
CUST_01984,Shannon Munoz,Dubai,12/17/2025,Referral,Regular
CUST_01985,Joseph Baker,Sharjah,12/1/2025,Web,Regular
CUST_01986,Marcus Jones,Sharjah,12/6/2025,Call Center,Regular
CUST_01987,Christina Taylor,Abu Dhabi,11/12/2025,App,Regular
CUST_01988,James Maldonado,Dubai,6/22/2025,Referral,Regular
CUST_01989,Christopher Watson,Sharjah,9/6/2025,App,Regular
CUST_01990,Jamie Smith,Abu Dhabi,5/29/2025,App,Regular
CUST_01991,Frank Jacobs,Ajman,12/21/2025,Referral,Regular
CUST_01992,David Ramirez,Abu Dhabi,11/9/2025,App,Regular
CUST_01993,Michelle Dalton,Sharjah,3/6/2025,Web,VIP
CUST_01994,Joshua Cunningham,Dubai,4/18/2025,Call Center,Regular
CUST_01995,Matthew Sanchez,Abu Dhabi,2/20/2025,Referral,Regular
CUST_01996,Christine Ho,Dubai,12/12/2025,App,Regular
CUST_01997,Stephanie Goodman,Abu Dhabi,4/16/2025,Call Center,Regular
CUST_01998,Nancy Robinson,Ajman,10/21/2025,Web,Regular
CUST_01999,Morgan Cohen,Abu Dhabi,8/7/2025,Call Center,VIP
CUST_02000,Jon Baker,Abu Dhabi,2/1/2025,Web,Regular
